Function,CPU Time: Total,CPU Time: Self,Module,Function (Full),Source File,Start Address
"boss::engines::WisentDeserialiser::Engine::getSpan<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>",5.65268,0,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)",BOSSWisentDeserialiserEngine.hpp,0x4d9e0
"boss::engines::WisentDeserialiser::Engine::getSpan<long>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)::{lambda(long const&)#1}::operator()<std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms::Span<signed char>, boss::expressions::atoms::Span<int>, boss::expressions::atoms::Span<long>, boss::expressions::atoms::Span<float>, boss::expressions::atoms::Span<double>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol>, boss::expressions::atoms::Span<bool const>, boss::expressions::atoms::Span<signed char const>, boss::expressions::atoms::Span<int const>, boss::expressions::atoms::Span<long const>, boss::expressions::atoms::Span<float const>, boss::expressions::atoms::Span<double const>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol const>>>",1.66416,0.922955,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<long>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)::{lambda(long const&)#1}::operator()<std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms::Span<signed char>, boss::expressions::atoms::Span<int>, boss::expressions::atoms::Span<long>, boss::expressions::atoms::Span<float>, boss::expressions::atoms::Span<double>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol>, boss::expressions::atoms::Span<bool const>, boss::expressions::atoms::Span<signed char const>, boss::expressions::atoms::Span<int const>, boss::expressions::atoms::Span<long const>, boss::expressions::atoms::Span<float const>, boss::expressions::atoms::Span<double const>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol const>>>(signed char, long const&) const",BOSSWisentDeserialiserEngine.hpp,0x59c10
boss::engines::WisentDeserialiser::Engine::getSpan<long>,1.68416,0,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<long>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)",BOSSWisentDeserialiserEngine.hpp,0x4d530
"boss::engines::WisentDeserialiser::Engine::getSpan<int>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)::{lambda(int const&)#1}::operator()<std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms::Span<signed char>, boss::expressions::atoms::Span<int>, boss::expressions::atoms::Span<long>, boss::expressions::atoms::Span<float>, boss::expressions::atoms::Span<double>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol>, boss::expressions::atoms::Span<bool const>, boss::expressions::atoms::Span<signed char const>, boss::expressions::atoms::Span<int const>, boss::expressions::atoms::Span<long const>, boss::expressions::atoms::Span<float const>, boss::expressions::atoms::Span<double const>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol const>>>",0.0929249,0.0609215,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<int>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)::{lambda(int const&)#1}::operator()<std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms::Span<signed char>, boss::expressions::atoms::Span<int>, boss::expressions::atoms::Span<long>, boss::expressions::atoms::Span<float>, boss::expressions::atoms::Span<double>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol>, boss::expressions::atoms::Span<bool const>, boss::expressions::atoms::Span<signed char const>, boss::expressions::atoms::Span<int const>, boss::expressions::atoms::Span<long const>, boss::expressions::atoms::Span<float const>, boss::expressions::atoms::Span<double const>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol const>>>(signed char, int const&) const",BOSSWisentDeserialiserEngine.hpp,0x59110
boss::engines::WisentDeserialiser::Engine::getSpan<int>,0.0929249,0,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<int>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)",BOSSWisentDeserialiserEngine.hpp,0x4d3a0
"boss::engines::WisentDeserialiser::Engine::getSpan<double>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)::{lambda(double const&)#1}::operator()<std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms::Span<signed char>, boss::expressions::atoms::Span<int>, boss::expressions::atoms::Span<long>, boss::expressions::atoms::Span<float>, boss::expressions::atoms::Span<double>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol>, boss::expressions::atoms::Span<bool const>, boss::expressions::atoms::Span<signed char const>, boss::expressions::atoms::Span<int const>, boss::expressions::atoms::Span<long const>, boss::expressions::atoms::Span<float const>, boss::expressions::atoms::Span<double const>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol const>>>",3.74655,2.43315,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<double>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)::{lambda(double const&)#1}::operator()<std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms::Span<signed char>, boss::expressions::atoms::Span<int>, boss::expressions::atoms::Span<long>, boss::expressions::atoms::Span<float>, boss::expressions::atoms::Span<double>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol>, boss::expressions::atoms::Span<bool const>, boss::expressions::atoms::Span<signed char const>, boss::expressions::atoms::Span<int const>, boss::expressions::atoms::Span<long const>, boss::expressions::atoms::Span<float const>, boss::expressions::atoms::Span<double const>, boss::expressions::atoms::Span<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const>, boss::expressions::atoms::Span<boss::expressions::atoms::Symbol const>>>(signed char, double const&) const",BOSSWisentDeserialiserEngine.hpp,0x5abb0
boss::engines::WisentDeserialiser::Engine::getSpan<double>,3.85854,0,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::Engine::getSpan<double>(PortableBOSSArgumentType, boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression&, boss::expressions::generic::ExpressionSpanArgumentsWithAdditionalCustomAtoms<> const&, unsigned long&, unsigned long)",BOSSWisentDeserialiserEngine.hpp,0x4d850
boss::engines::WisentDeserialiser::Engine::evaluate,659.83,0,libBOSSWisentDeserialiserEngine.so,boss::engines::WisentDeserialiser::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&),BOSSWisentDeserialiserEngine.cpp,0x40090
boss::engines::WisentDeserialiser::applyEngine,626.175,0,libBOSSWisentDeserialiserEngine.so,"boss::engines::WisentDeserialiser::applyEngine(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&, BOSSExpression* (*)(BOSSExpression*))",BOSSWisentDeserialiserEngine.cpp,0x374e0
boss::engines::velox::VeloxVectorPayload::~VeloxVectorPayload,0.189576,0.0959671,libBOSSVeloxEngine.so,boss::engines::velox::VeloxVectorPayload::~VeloxVectorPayload(void),BOSSVeloxEngine.cpp,0x1dd05c0
boss::engines::velox::veloxtoSpan[abi:cxx11],0.0720209,0,libBOSSVeloxEngine.so,boss::engines::velox::veloxtoSpan[abi:cxx11](boss::engines::velox::VeloxVectorPayload&&),BOSSVeloxEngine.cpp,0x1db89d0
boss::engines::velox::veloxRunQueryParallel,6.82777,0,libBOSSVeloxEngine.so,"boss::engines::velox::veloxRunQueryParallel(facebook::velox::exec::test::CursorParameters const&, std::unique_ptr<facebook::velox::exec::test::TaskCursor, std::default_delete<facebook::velox::exec::test::TaskCursor>>&, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>, unsigned long>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>, unsigned long>>> const&)",BridgeVelox.cpp,0x1dd47a0
"boss::engines::velox::spanToVelox<long>(boss::expressions::atoms::Span<long>&&, facebook::velox::memory::MemoryPool*, boost::intrusive_ptr<facebook::velox::Buffer>&)::{lambda(long&&facebook::velox::BaseVector)#1}::operator()<boss::expressions::atoms::Span<long>, boss::engines::velox::BossType>",0.0359768,0,libBOSSVeloxEngine.so,"boss::engines::velox::spanToVelox<long>(boss::expressions::atoms::Span<long>&&, facebook::velox::memory::MemoryPool*, boost::intrusive_ptr<facebook::velox::Buffer>&)::{lambda(long&&facebook::velox::BaseVector)#1}::operator()<boss::expressions::atoms::Span<long>, boss::engines::velox::BossType>(signed char, long&&, facebook::velox::BaseVector) const",BOSSVeloxEngine.cpp,0x1dcb540
"boss::engines::velox::spanToVelox<int>(boss::expressions::atoms::Span<int>&&, facebook::velox::memory::MemoryPool*, boost::intrusive_ptr<facebook::velox::Buffer>&)::{lambda(int&&facebook::velox::BaseVector)#1}::operator()<boss::expressions::atoms::Span<int>, boss::engines::velox::BossType>",0.0160093,0,libBOSSVeloxEngine.so,"boss::engines::velox::spanToVelox<int>(boss::expressions::atoms::Span<int>&&, facebook::velox::memory::MemoryPool*, boost::intrusive_ptr<facebook::velox::Buffer>&)::{lambda(int&&facebook::velox::BaseVector)#1}::operator()<boss::expressions::atoms::Span<int>, boss::engines::velox::BossType>(signed char, int&&, facebook::velox::BaseVector) const",BOSSVeloxEngine.cpp,0x1dcb230
boss::engines::velox::myReadCursor,6.82777,0.00799931,libBOSSVeloxEngine.so,"boss::engines::velox::myReadCursor(facebook::velox::exec::test::CursorParameters const&, std::unique_ptr<facebook::velox::exec::test::TaskCursor, std::default_delete<facebook::velox::exec::test::TaskCursor>>&, std::function<void (facebook::velox::exec::Task*)>)",BridgeVelox.cpp,0x1dd4630
boss::engines::velox::importFromBossType,0.00800075,0,libBOSSVeloxEngine.so,boss::engines::velox::importFromBossType(boss::engines::velox::BossType),BridgeVelox.cpp,0x1dd3510
boss::engines::velox::importFromBossAsOwner,0.051986,0.00797776,libBOSSVeloxEngine.so,"boss::engines::velox::importFromBossAsOwner(boss::engines::velox::BossType, boss::engines::velox::BossArray&&, facebook::velox::memory::MemoryPool*)",BridgeVelox.cpp,0x1dd35f0
boss::engines::velox::getColumns,0.627945,0.513969,libBOSSVeloxEngine.so,"boss::engines::velox::getColumns(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&, facebook::velox::memory::MemoryPool*)",BOSSVeloxEngine.cpp,0x1da0300
boss::engines::velox::Engine::evaluate(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&)::$_20::operator()<boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>>,9.11171,0.119987,libBOSSVeloxEngine.so,"boss::engines::velox::Engine::evaluate(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&)::$_20::operator()<boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>>(signed char, boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const",BOSSVeloxEngine.cpp,0x1da7560
boss::engines::velox::Engine::evaluate,9.14371,0,libBOSSVeloxEngine.so,boss::engines::velox::Engine::evaluate(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&),BOSSVeloxEngine.cpp,0x1da6190
boss::engines::velox::Engine::Engine,0.02,0,libBOSSVeloxEngine.so,boss::engines::velox::Engine::Engine(void),BOSSVeloxEngine.cpp,0x1da9860
boss::engines::velox::Engine::buildOperatorPipeline,0.645912,0,libBOSSVeloxEngine.so,"boss::engines::velox::Engine::buildOperatorPipeline(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>, unsigned long>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>, unsigned long>>>&, facebook::velox::memory::MemoryPool&, std::shared_ptr<facebook::velox::core::PlanNodeIdGenerator>&, int&, int&)",BOSSVeloxEngine.cpp,0x1d9dff0
boss::engines::velox::createFlatVector<(facebook::velox::TypeKind)4>,0.0119971,0.0119971,libBOSSVeloxEngine.so,"boss::engines::velox::createFlatVector<(facebook::velox::TypeKind)4>(facebook::velox::memory::MemoryPool*, std::shared_ptr<facebook::velox::Type const> const&, boost::intrusive_ptr<facebook::velox::Buffer>, unsigned long, boost::intrusive_ptr<facebook::velox::Buffer>)",BridgeVelox.cpp,0x1dd5560
boss::engines::velox::createFlatVector<(facebook::velox::TypeKind)3>,0.00800056,0,libBOSSVeloxEngine.so,"boss::engines::velox::createFlatVector<(facebook::velox::TypeKind)3>(facebook::velox::memory::MemoryPool*, std::shared_ptr<facebook::velox::Type const> const&, boost::intrusive_ptr<facebook::velox::Buffer>, unsigned long, boost::intrusive_ptr<facebook::velox::Buffer>)",BridgeVelox.cpp,0x1dd5170
boss::engines::velox::createBossSpan<long>(boss::engines::velox::VeloxVectorPayload&&)::{lambda()#1}::{lambda()#1},0.0200187,0.0200187,libBOSSVeloxEngine.so,boss::engines::velox::createBossSpan<long>(boss::engines::velox::VeloxVectorPayload&&)::{lambda()#1}::{lambda()#1}({lambda()#1}&&),BOSSVeloxEngine.cpp,0x1dd2400
boss::engines::velox::createBossSpan<long>,0.0720209,0.0440005,libBOSSVeloxEngine.so,boss::engines::velox::createBossSpan<long>(boss::engines::velox::VeloxVectorPayload&&),BOSSVeloxEngine.cpp,0x1dd1b50
boss::engines::velox::BossTableHandle::~BossTableHandle,0.216001,0.0239987,libBOSSVeloxEngine.so,boss::engines::velox::BossTableHandle::~BossTableHandle(void),BossConnector.h,0x1e3ccd0
boss::engines::velox::BossDataSource::next,0.58602,0,libBOSSVeloxEngine.so,"boss::engines::velox::BossDataSource::next(unsigned long, folly::SemiFuture<folly::Unit>&)",BossConnector.cpp,0x1e3cb00
boss::engines::velox::BossDataSource::getBossData,0.524,0.0280019,libBOSSVeloxEngine.so,boss::engines::velox::BossDataSource::getBossData(unsigned long),BossConnector.cpp,0x1e3c790
boss::engines::RBL::writeRangeToBuffer,0.12,0.12,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::writeRangeToBuffer(void*, unsigned long, unsigned long, void*)",BOSSRemoteBinaryLoaderEngine.cpp,0x2a7f0
boss::engines::RBL::writeMultipartToBuffer,0.45,0.45,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::writeMultipartToBuffer(void*, unsigned long, unsigned long, void*)",BOSSRemoteBinaryLoaderEngine.cpp,0x2a7d0
boss::engines::RBL::writeBoundaryString,0.01,0.01,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::writeBoundaryString(void*, unsigned long, unsigned long, void*)",BOSSRemoteBinaryLoaderEngine.cpp,0x24690
boss::engines::RBL::mergeBounds,53.1968,53.1968,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::mergeBounds(std::vector<std::pair<long, long>, std::allocator<std::pair<long, long>>>&, long, long)",BOSSRemoteBinaryLoaderEngine.cpp,0x24da0
boss::engines::RBL::extractBoundPairsFromExpression,13.0697,13.0697,libBOSSRemoteBinaryLoaderEngine.so,boss::engines::RBL::extractBoundPairsFromExpression(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&),BOSSRemoteBinaryLoaderEngine.cpp,0x25380
boss::engines::RBL::Engine::MultipartResponseHandler::handleMultipart,94.789,1.55599,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::Engine::MultipartResponseHandler::handleMultipart(char*, unsigned long, unsigned long)",BOSSRemoteBinaryLoaderEngine.hpp,0x33810
boss::engines::RBL::Engine::MultipartDataHandler::handleMultipartData,93.123,93.093,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::Engine::MultipartDataHandler::handleMultipartData(boss::engines::RBL::Engine::BufferManager*, char*, unsigned long, unsigned long)",BOSSRemoteBinaryLoaderEngine.hpp,0x33cf0
boss::engines::RBL::Engine::getFileLength,1.4512,0,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::Engine::getFileLength(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, void*)",BOSSRemoteBinaryLoaderEngine.cpp,0x24b90
boss::engines::RBL::Engine::extractBoundPairs,53.1968,0,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::Engine::extractBoundPairs(std::vector<std::pair<long, long>, std::allocator<std::pair<long, long>>>&, boss::engines::RBL::Engine::BufferManager&, long, long)",BOSSRemoteBinaryLoaderEngine.cpp,0x251c0
boss::engines::RBL::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&)::$_0::operator(),624.605,0.606913,libBOSSRemoteBinaryLoaderEngine.so,boss::engines::RBL::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&)::$_0::operator()(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const,BOSSRemoteBinaryLoaderEngine.cpp,0x25ea0
boss::engines::RBL::Engine::evaluate,626.175,0,libBOSSRemoteBinaryLoaderEngine.so,boss::engines::RBL::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&),BOSSRemoteBinaryLoaderEngine.cpp,0x25b00
boss::engines::RBL::Engine::allocateRangesFromURL,556,112.609,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::Engine::allocateRangesFromURL(boss::engines::RBL::Engine::BufferManager&, void*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, unsigned long (*)(void*, unsigned long, unsigned long, void*), bool)",BOSSRemoteBinaryLoaderEngine.cpp,0x244b0
boss::engines::RBL::Engine::allocateRangeFromURL,0.27,0.160066,libBOSSRemoteBinaryLoaderEngine.so,"boss::engines::RBL::Engine::allocateRangeFromURL(boss::engines::RBL::Engine::BufferManager&, void*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, unsigned long (*)(void*, unsigned long, unsigned long, void*), bool)",BOSSRemoteBinaryLoaderEngine.cpp,0x24370
boss::engines::LazyLoadingCoordinator::Engine::evaluate,703.657,0,libBOSSLazyLoadingCoordinatorEngine.so,boss::engines::LazyLoadingCoordinator::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&),BOSSLazyLoadingCoordinatorEngine.cpp,0x1ff70
boss::engines::LazyLoadingCoordinator::Engine::depthFirstEvaluate,703.647,0,libBOSSLazyLoadingCoordinatorEngine.so,"boss::engines::LazyLoadingCoordinator::Engine::depthFirstEvaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&, bool)",BOSSLazyLoadingCoordinatorEngine.cpp,0x1e590
boss::engines::LazyLoadingCoordinator::applyEngine,703.429,0,libBOSSLazyLoadingCoordinatorEngine.so,"boss::engines::LazyLoadingCoordinator::applyEngine(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&, BOSSExpression* (*)(BOSSExpression*))",BOSSLazyLoadingCoordinatorEngine.cpp,0x1d9a0
boss::engines::DictionaryEncoder::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&)::$_6::operator(),29.8207,0,libBOSSDictionaryEncoderEngine.so,boss::engines::DictionaryEncoder::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&)::$_6::operator()(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const,BOSSDictionaryEncoderEngine.cpp,0x105e70
boss::engines::DictionaryEncoder::Engine::evaluate,29.8207,0,libBOSSDictionaryEncoderEngine.so,boss::engines::DictionaryEncoder::Engine::evaluate(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&),BOSSDictionaryEncoderEngine.cpp,0xffc30
boss::engines::DictionaryEncoder::Engine::encodeTable(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&)::$_9::operator()<boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>>,29.8207,0,libBOSSDictionaryEncoderEngine.so,"boss::engines::DictionaryEncoder::Engine::encodeTable(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&)::$_9::operator()<boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>>(signed char, boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&) const",BOSSDictionaryEncoderEngine.cpp,0x10f140
boss::engines::DictionaryEncoder::Engine::encodeTable,29.8207,0,libBOSSDictionaryEncoderEngine.so,boss::engines::DictionaryEncoder::Engine::encodeTable(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&),BOSSDictionaryEncoderEngine.cpp,0xff590
"boss::engines::DictionaryEncoder::Engine::encodeColumn(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&)::$_0::operator()(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const::{lambda(std::tuple<>&&)#1}::operator()<boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>>(signed char, std::tuple<>&&) const::{lambda(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&)#1}::operator()(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const::{lambda(std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms<signed char>, boss::expressions::atoms<int>, boss::expressions::atoms<long>, boss::expressions::atoms<float>, boss::expressions::atoms<double>, boss::expressions::atoms<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms<std::variant::Symbol>, boss::expressions::atoms<bool const>, boss::expressions::atoms<signed char const>, boss::expressions::atoms<int const>, boss::expressions::atoms<long const>, boss::expressions::atoms<float const>, boss::expressions::atoms<double const>, boss::expressions::atoms<std::allocator<char> const>, boss::expressions::atoms<boss::expressions::atoms<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>> const>>&&)#1}::operator()",29.2917,0,libBOSSDictionaryEncoderEngine.so,"boss::engines::DictionaryEncoder::Engine::encodeColumn(boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>&&)::$_0::operator()(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const::{lambda(std::tuple<>&&)#1}::operator()<boss::expressions::generic::ExpressionWithAdditionalCustomAtoms<>>(signed char, std::tuple<>&&) const::{lambda(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&)#1}::operator()(boss::expressions::generic::ComplexExpressionWithAdditionalCustomAtoms<std::tuple<>>&&) const::{lambda(std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms<signed char>, boss::expressions::atoms<int>, boss::expressions::atoms<long>, boss::expressions::atoms<float>, boss::expressions::atoms<double>, boss::expressions::atoms<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms<std::variant::Symbol>, boss::expressions::atoms<bool const>, boss::expressions::atoms<signed char const>, boss::expressions::atoms<int const>, boss::expressions::atoms<long const>, boss::expressions::atoms<float const>, boss::expressions::atoms<double const>, boss::expressions::atoms<std::allocator<char> const>, boss::expressions::atoms<boss::expressions::atoms<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>> const>>&&)#1}::operator()(std::variant<boss::expressions::atoms::Span<bool>, boss::expressions::atoms<signed char>, boss::expressions::atoms<int>, boss::expressions::atoms<long>, boss::expressions::atoms<float>, boss::expressions::atoms<double>, boss::expressions::atoms<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>>, boss::expressions::atoms<std::variant::Symbol>, boss::expressions::atoms<bool const>, boss::expressions::atoms<signed char const>, boss::expressions::atoms<int const>, boss::expressions::atoms<long const>, boss::expressions::atoms<float const>, boss::expressions::atoms<double const>, boss::expressions::atoms<std::allocator<char> const>, boss::expressions::atoms<boss::expressions::atoms<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>>> const>>) const",BOSSDictionaryEncoderEngine.cpp,0x102580
